ID,日期,开盘价,收盘价,是否缺失数据，1是0否,周一,周二,周三,周四,周五,周六,周日
1604,2007/03/22,86.65,86.65,1,0,0,0,1,0,0,0
1605,2007/03/23,86.65,86.65,1,0,0,0,0,1,0,0
1606,2007/03/24,86.65,86.65,1,0,0,0,0,0,1,0
1607,2007/03/25,86.65,86.65,1,0,0,0,0,0,0,1
1608,2007/03/26,86.65,86.65,1,1,0,0,0,0,0,0
1609,2007/03/27,86.65,86.65,1,0,1,0,0,0,0,0
1610,2007/03/28,86.65,86.65,1,0,0,1,0,0,0,0
1611,2007/03/29,86.65,86.65,1,0,0,0,1,0,0,0
1612,2007/03/30,86.65,86.65,1,0,0,0,0,1,0,0
1613,2007/03/31,86.65,86.65,1,0,0,0,0,0,1,0
1614,2007/04/01,86.65,86.65,1,0,0,0,0,0,0,1
1615,2007/04/02,86.65,86.65,1,1,0,0,0,0,0,0
1616,2007/04/03,86.65,86.65,1,0,1,0,0,0,0,0
1617,2007/04/04,86.65,86.65,1,0,0,1,0,0,0,0
1618,2007/04/05,86.65,86.65,1,0,0,0,1,0,0,0
1619,2007/04/06,86.65,86.65,1,0,0,0,0,1,0,0
1620,2007/04/07,86.65,86.65,1,0,0,0,0,0,1,0
1621,2007/04/08,86.65,86.65,1,0,0,0,0,0,0,1
1622,2007/04/09,86.65,86.65,1,1,0,0,0,0,0,0
1623,2007/04/10,86.65,86.65,1,0,1,0,0,0,0,0
1624,2007/04/11,86.65,86.65,1,0,0,1,0,0,0,0
1625,2007/04/12,86.65,86.65,1,0,0,0,1,0,0,0
1626,2007/04/13,86.65,86.65,1,0,0,0,0,1,0,0
1627,2007/04/14,86.65,86.65,1,0,0,0,0,0,1,0
1628,2007/04/15,86.65,86.65,1,0,0,0,0,0,0,1
1629,2007/04/16,86.65,86.65,1,1,0,0,0,0,0,0
1630,2007/04/17,86.65,86.65,1,0,1,0,0,0,0,0
1631,2007/04/18,86.65,86.65,1,0,0,1,0,0,0,0
1632,2007/04/19,86.65,86.65,1,0,0,0,1,0,0,0
1633,2007/04/20,86.65,86.65,1,0,0,0,0,1,0,0
1634,2007/04/21,86.65,86.65,1,0,0,0,0,0,1,0
1635,2007/04/22,86.65,86.65,1,0,0,0,0,0,0,1
1636,2007/04/23,86.65,86.65,1,1,0,0,0,0,0,0
1637,2007/04/24,86.65,86.65,1,0,1,0,0,0,0,0
1638,2007/04/25,86.65,86.65,1,0,0,1,0,0,0,0
1639,2007/04/26,86.65,86.65,1,0,0,0,1,0,0,0
1640,2007/04/27,86.65,86.65,1,0,0,0,0,1,0,0
1641,2007/04/28,86.65,86.65,1,0,0,0,0,0,1,0
1642,2007/04/29,86.65,86.65,1,0,0,0,0,0,0,1
1643,2007/04/30,86.65,86.65,1,1,0,0,0,0,0,0
1644,2007/05/01,86.65,86.65,1,0,1,0,0,0,0,0
1645,2007/05/02,86.65,86.65,1,0,0,1,0,0,0,0
1646,2007/05/03,86.65,86.65,1,0,0,0,1,0,0,0
1647,2007/05/04,86.65,86.65,1,0,0,0,0,1,0,0
1648,2007/05/05,86.65,86.65,1,0,0,0,0,0,1,0
1649,2007/05/06,86.65,86.65,1,0,0,0,0,0,0,1
1650,2007/05/07,86.65,86.65,1,1,0,0,0,0,0,0
1651,2007/05/08,86.65,86.65,1,0,1,0,0,0,0,0
1652,2007/05/09,86.65,86.65,1,0,0,1,0,0,0,0
1653,2007/05/10,86.65,86.65,1,0,0,0,1,0,0,0
1654,2007/05/11,86.65,86.65,1,0,0,0,0,1,0,0
1655,2007/05/12,86.65,86.65,1,0,0,0,0,0,1,0
1656,2007/05/13,86.65,86.65,1,0,0,0,0,0,0,1
1657,2007/05/14,86.65,86.65,1,1,0,0,0,0,0,0
1658,2007/05/15,86.65,86.65,1,0,1,0,0,0,0,0
1659,2007/05/16,86.65,86.65,1,0,0,1,0,0,0,0
1660,2007/05/17,86.65,86.65,1,0,0,0,1,0,0,0
1661,2007/05/18,86.65,86.65,1,0,0,0,0,1,0,0
1662,2007/05/19,86.65,86.65,1,0,0,0,0,0,1,0
1663,2007/05/20,86.65,86.65,1,0,0,0,0,0,0,1
1664,2007/05/21,86.65,86.65,1,1,0,0,0,0,0,0
1665,2007/05/22,86.65,86.65,1,0,1,0,0,0,0,0
1666,2007/05/23,86.65,86.65,1,0,0,1,0,0,0,0
1667,2007/05/24,86.65,86.65,1,0,0,0,1,0,0,0
1668,2007/05/25,86.65,86.65,1,0,0,0,0,1,0,0
1669,2007/05/26,86.65,86.65,1,0,0,0,0,0,1,0
1670,2007/05/27,86.65,86.65,1,0,0,0,0,0,0,1
1671,2007/05/28,86.65,86.65,1,1,0,0,0,0,0,0
1672,2007/05/29,86.65,86.65,1,0,1,0,0,0,0,0
1673,2007/05/30,86.65,86.65,1,0,0,1,0,0,0,0
1674,2007/05/31,86.65,86.65,1,0,0,0,1,0,0,0
1675,2007/06/01,86.65,86.65,1,0,0,0,0,1,0,0
1676,2007/06/02,86.65,86.65,1,0,0,0,0,0,1,0
1677,2007/06/03,86.65,86.65,1,0,0,0,0,0,0,1
1678,2007/06/04,86.65,86.65,1,1,0,0,0,0,0,0
1679,2007/06/05,86.65,86.65,1,0,1,0,0,0,0,0
1680,2007/06/06,86.65,86.65,1,0,0,1,0,0,0,0
1681,2007/06/07,86.65,86.65,1,0,0,0,1,0,0,0
1682,2007/06/08,86.65,86.65,1,0,0,0,0,1,0,0
1683,2007/06/09,86.65,86.65,1,0,0,0,0,0,1,0
1684,2007/06/10,86.65,86.65,1,0,0,0,0,0,0,1
1685,2007/06/11,86.65,86.65,1,1,0,0,0,0,0,0
1686,2007/06/12,86.65,86.65,1,0,1,0,0,0,0,0
1687,2007/06/13,86.65,86.65,1,0,0,1,0,0,0,0
1688,2007/06/14,86.65,86.65,1,0,0,0,1,0,0,0
1689,2007/06/15,86.65,86.65,1,0,0,0,0,1,0,0
1690,2007/06/16,86.65,86.65,1,0,0,0,0,0,1,0
1691,2007/06/17,86.65,86.65,1,0,0,0,0,0,0,1
1692,2007/06/18,86.65,86.65,1,1,0,0,0,0,0,0
1693,2007/06/19,86.65,86.65,1,0,1,0,0,0,0,0
1694,2007/06/20,86.65,86.65,1,0,0,1,0,0,0,0
1695,2007/06/21,86.65,86.65,1,0,0,0,1,0,0,0
1696,2007/06/22,86.65,86.65,1,0,0,0,0,1,0,0
1697,2007/06/23,86.65,86.65,1,0,0,0,0,0,1,0
1698,2007/06/24,86.65,86.65,1,0,0,0,0,0,0,1
1699,2007/06/25,86.65,86.65,1,1,0,0,0,0,0,0
1700,2007/06/26,86.65,86.65,1,0,1,0,0,0,0,0
1701,2007/06/27,86.65,86.65,1,0,0,1,0,0,0,0
1702,2007/06/28,86.65,86.65,1,0,0,0,1,0,0,0
1703,2007/06/29,86.65,86.65,1,0,0,0,0,1,0,0
1704,2007/06/30,86.65,86.65,1,0,0,0,0,0,1,0
1705,2007/07/01,86.65,86.65,1,0,0,0,0,0,0,1
1706,2007/07/02,86.65,86.65,1,1,0,0,0,0,0,0
1707,2007/07/03,86.65,86.65,1,0,1,0,0,0,0,0
1708,2007/07/04,86.65,86.65,1,0,0,1,0,0,0,0
1709,2007/07/05,86.65,86.65,1,0,0,0,1,0,0,0
1710,2007/07/06,86.65,86.65,1,0,0,0,0,1,0,0
1711,2007/07/07,86.65,86.65,1,0,0,0,0,0,1,0
1712,2007/07/08,86.65,86.65,1,0,0,0,0,0,0,1
1713,2007/07/09,86.65,86.65,1,1,0,0,0,0,0,0
1714,2007/07/10,86.65,86.65,1,0,1,0,0,0,0,0
1715,2007/07/11,86.65,86.65,1,0,0,1,0,0,0,0
1716,2007/07/12,86.65,86.65,1,0,0,0,1,0,0,0
1717,2007/07/13,86.65,86.65,1,0,0,0,0,1,0,0
1718,2007/07/14,86.65,86.65,1,0,0,0,0,0,1,0
1719,2007/07/15,86.65,86.65,1,0,0,0,0,0,0,1
1720,2007/07/16,86.65,86.65,1,1,0,0,0,0,0,0
1721,2007/07/17,86.65,86.65,1,0,1,0,0,0,0,0
1722,2007/07/18,86.65,86.65,1,0,0,1,0,0,0,0
1723,2007/07/19,86.65,86.65,1,0,0,0,1,0,0,0
1724,2007/07/20,86.65,86.65,1,0,0,0,0,1,0,0
1725,2007/07/21,86.65,86.65,1,0,0,0,0,0,1,0
1726,2007/07/22,86.65,86.65,1,0,0,0,0,0,0,1
1727,2007/07/23,86.65,86.65,1,1,0,0,0,0,0,0
1728,2007/07/24,86.65,86.65,1,0,1,0,0,0,0,0
1729,2007/07/25,86.65,86.65,1,0,0,1,0,0,0,0
1730,2007/07/26,86.65,86.65,1,0,0,0,1,0,0,0
1731,2007/07/27,86.65,86.65,1,0,0,0,0,1,0,0
1732,2007/07/28,86.65,86.65,1,0,0,0,0,0,1,0
1733,2007/07/29,86.65,86.65,1,0,0,0,0,0,0,1
1734,2007/07/30,86.65,86.65,1,1,0,0,0,0,0,0
1735,2007/07/31,86.65,86.65,1,0,1,0,0,0,0,0
1736,2007/08/01,86.65,86.65,1,0,0,1,0,0,0,0
1737,2007/08/02,86.65,86.65,1,0,0,0,1,0,0,0
1738,2007/08/03,86.65,86.65,1,0,0,0,0,1,0,0
1739,2007/08/04,86.65,86.65,1,0,0,0,0,0,1,0
1740,2007/08/05,86.65,86.65,1,0,0,0,0,0,0,1
1741,2007/08/06,86.65,86.65,1,1,0,0,0,0,0,0
1742,2007/08/07,86.65,86.65,1,0,1,0,0,0,0,0
1743,2007/08/08,86.65,86.65,1,0,0,1,0,0,0,0
1744,2007/08/09,86.65,86.65,1,0,0,0,1,0,0,0
1745,2007/08/10,86.65,86.65,1,0,0,0,0,1,0,0
1746,2007/08/11,86.65,86.65,1,0,0,0,0,0,1,0
1747,2007/08/12,86.65,86.65,1,0,0,0,0,0,0,1
1748,2007/08/13,86.65,86.65,1,1,0,0,0,0,0,0
1749,2007/08/14,86.65,86.65,1,0,1,0,0,0,0,0
1750,2007/08/15,86.65,86.65,1,0,0,1,0,0,0,0
1751,2007/08/16,86.65,86.65,1,0,0,0,1,0,0,0
1752,2007/08/17,86.65,86.65,1,0,0,0,0,1,0,0
1753,2007/08/18,86.65,86.65,1,0,0,0,0,0,1,0
1754,2007/08/19,86.65,86.65,1,0,0,0,0,0,0,1
1755,2007/08/20,86.65,86.65,1,1,0,0,0,0,0,0
1756,2007/08/21,86.65,86.65,1,0,1,0,0,0,0,0
1757,2007/08/22,86.65,86.65,1,0,0,1,0,0,0,0
1758,2007/08/23,86.65,86.65,1,0,0,0,1,0,0,0
1759,2007/08/24,86.65,86.65,1,0,0,0,0,1,0,0
1760,2007/08/25,86.65,86.65,1,0,0,0,0,0,1,0
1761,2007/08/26,86.65,86.65,1,0,0,0,0,0,0,1
1762,2007/08/27,86.65,86.65,1,1,0,0,0,0,0,0
1763,2007/08/28,86.65,86.65,1,0,1,0,0,0,0,0
1764,2007/08/29,86.65,86.65,1,0,0,1,0,0,0,0
1765,2007/08/30,86.65,86.65,1,0,0,0,1,0,0,0
1766,2007/08/31,86.65,86.65,1,0,0,0,0,1,0,0
1767,2007/09/01,86.65,86.65,1,0,0,0,0,0,1,0
1768,2007/09/02,86.65,86.65,1,0,0,0,0,0,0,1
1769,2007/09/03,86.65,86.65,1,1,0,0,0,0,0,0
1770,2007/09/04,86.65,86.65,1,0,1,0,0,0,0,0
1771,2007/09/05,86.65,86.65,1,0,0,1,0,0,0,0
1772,2007/09/06,86.65,86.65,1,0,0,0,1,0,0,0
1773,2007/09/07,86.65,86.65,1,0,0,0,0,1,0,0
1774,2007/09/08,86.65,86.65,1,0,0,0,0,0,1,0
1775,2007/09/09,86.65,86.65,1,0,0,0,0,0,0,1
1776,2007/09/10,86.65,86.65,1,1,0,0,0,0,0,0
1777,2007/09/11,86.65,86.65,1,0,1,0,0,0,0,0
1778,2007/09/12,86.65,86.65,1,0,0,1,0,0,0,0
1779,2007/09/13,86.65,86.65,1,0,0,0,1,0,0,0
1780,2007/09/14,86.65,86.65,1,0,0,0,0,1,0,0
1781,2007/09/15,86.65,86.65,1,0,0,0,0,0,1,0
1782,2007/09/16,86.65,86.65,1,0,0,0,0,0,0,1
1783,2007/09/17,86.65,86.65,1,1,0,0,0,0,0,0
1784,2007/09/18,86.65,86.65,1,0,1,0,0,0,0,0
1785,2007/09/19,86.65,86.65,1,0,0,1,0,0,0,0
1786,2007/09/20,86.65,86.65,1,0,0,0,1,0,0,0
1787,2007/09/21,86.65,86.65,1,0,0,0,0,1,0,0
1788,2007/09/22,86.65,86.65,1,0,0,0,0,0,1,0
1789,2007/09/23,86.65,86.65,1,0,0,0,0,0,0,1
1790,2007/09/24,86.65,86.65,1,1,0,0,0,0,0,0
1791,2007/09/25,86.65,86.65,1,0,1,0,0,0,0,0
1792,2007/09/26,86.65,86.65,1,0,0,1,0,0,0,0
1793,2007/09/27,86.65,86.65,1,0,0,0,1,0,0,0
1794,2007/09/28,86.65,86.65,1,0,0,0,0,1,0,0
1795,2007/09/29,86.65,86.65,1,0,0,0,0,0,1,0
1796,2007/09/30,86.65,86.65,1,0,0,0,0,0,0,1
1797,2007/10/01,86.65,86.65,1,1,0,0,0,0,0,0
1798,2007/10/02,86.65,86.65,1,0,1,0,0,0,0,0
1799,2007/10/03,86.65,86.65,1,0,0,1,0,0,0,0
1800,2007/10/04,86.65,86.65,1,0,0,0,1,0,0,0
1801,2007/10/05,86.65,86.65,1,0,0,0,0,1,0,0
1802,2007/10/06,86.65,86.65,1,0,0,0,0,0,1,0
1803,2007/10/07,86.65,86.65,1,0,0,0,0,0,0,1
1804,2007/10/08,86.65,86.65,1,1,0,0,0,0,0,0
1805,2007/10/09,86.65,86.65,1,0,1,0,0,0,0,0
1806,2007/10/10,86.65,86.65,1,0,0,1,0,0,0,0
1807,2007/10/11,86.65,86.65,1,0,0,0,1,0,0,0
1808,2007/10/12,86.65,86.65,1,0,0,0,0,1,0,0
1809,2007/10/13,86.65,86.65,1,0,0,0,0,0,1,0
1810,2007/10/14,86.65,86.65,1,0,0,0,0,0,0,1
1811,2007/10/15,86.65,86.65,1,1,0,0,0,0,0,0
1812,2007/10/16,86.65,86.65,1,0,1,0,0,0,0,0
1813,2007/10/17,86.65,86.65,1,0,0,1,0,0,0,0
1814,2007/10/18,86.65,86.65,1,0,0,0,1,0,0,0
1815,2007/10/19,86.65,86.65,1,0,0,0,0,1,0,0
1816,2007/10/20,86.65,86.65,1,0,0,0,0,0,1,0
1817,2007/10/21,86.65,86.65,1,0,0,0,0,0,0,1
1818,2007/10/22,86.65,86.65,1,1,0,0,0,0,0,0
1819,2007/10/23,86.65,86.65,1,0,1,0,0,0,0,0
1820,2007/10/24,86.65,86.65,1,0,0,1,0,0,0,0
1821,2007/10/25,86.65,86.65,1,0,0,0,1,0,0,0
1822,2007/10/26,86.65,86.65,1,0,0,0,0,1,0,0
1823,2007/10/27,86.65,86.65,1,0,0,0,0,0,1,0
1824,2007/10/28,86.65,86.65,1,0,0,0,0,0,0,1
1825,2007/10/29,86.65,86.65,1,1,0,0,0,0,0,0
1826,2007/10/30,86.65,86.65,1,0,1,0,0,0,0,0
1827,2007/10/31,86.65,86.65,1,0,0,1,0,0,0,0
1828,2007/11/01,86.65,86.65,1,0,0,0,1,0,0,0
1829,2007/11/02,86.65,86.65,1,0,0,0,0,1,0,0
1830,2007/11/03,86.65,86.65,1,0,0,0,0,0,1,0
1831,2007/11/04,86.65,86.65,1,0,0,0,0,0,0,1
1832,2007/11/05,86.65,86.65,1,1,0,0,0,0,0,0
1833,2007/11/06,86.65,86.65,1,0,1,0,0,0,0,0
1834,2007/11/07,86.65,86.65,1,0,0,1,0,0,0,0
1835,2007/11/08,86.65,86.65,1,0,0,0,1,0,0,0
1836,2007/11/09,86.65,86.65,1,0,0,0,0,1,0,0
1837,2007/11/10,86.65,86.65,1,0,0,0,0,0,1,0
1838,2007/11/11,86.65,86.65,1,0,0,0,0,0,0,1
1839,2007/11/12,86.65,86.65,1,1,0,0,0,0,0,0
1840,2007/11/13,86.65,86.65,1,0,1,0,0,0,0,0
1841,2007/11/14,86.65,86.65,1,0,0,1,0,0,0,0
1842,2007/11/15,86.65,86.65,1,0,0,0,1,0,0,0
1843,2007/11/16,86.65,86.65,1,0,0,0,0,1,0,0
1844,2007/11/17,86.65,86.65,1,0,0,0,0,0,1,0
1845,2007/11/18,86.65,86.65,1,0,0,0,0,0,0,1
1846,2007/11/19,86.65,86.65,1,1,0,0,0,0,0,0
1847,2007/11/20,86.65,86.65,1,0,1,0,0,0,0,0
1848,2007/11/21,86.65,86.65,1,0,0,1,0,0,0,0
1849,2007/11/22,86.65,86.65,1,0,0,0,1,0,0,0
1850,2007/11/23,86.65,86.65,1,0,0,0,0,1,0,0
1851,2007/11/24,86.65,86.65,1,0,0,0,0,0,1,0
1852,2007/11/25,86.65,86.65,1,0,0,0,0,0,0,1
1853,2007/11/26,86.65,86.65,1,1,0,0,0,0,0,0
1854,2007/11/27,86.65,86.65,1,0,1,0,0,0,0,0
1855,2007/11/28,86.65,86.65,1,0,0,1,0,0,0,0
1856,2007/11/29,86.65,86.65,1,0,0,0,1,0,0,0
1857,2007/11/30,86.65,86.65,1,0,0,0,0,1,0,0
1858,2007/12/01,86.65,86.65,1,0,0,0,0,0,1,0
1859,2007/12/02,86.65,86.65,1,0,0,0,0,0,0,1
1860,2007/12/03,86.65,86.65,1,1,0,0,0,0,0,0
1861,2007/12/04,86.65,86.65,1,0,1,0,0,0,0,0
1862,2007/12/05,86.65,86.65,1,0,0,1,0,0,0,0
1863,2007/12/06,86.65,86.65,1,0,0,0,1,0,0,0
1864,2007/12/07,86.65,86.65,1,0,0,0,0,1,0,0
1865,2007/12/08,86.65,86.65,1,0,0,0,0,0,1,0
1866,2007/12/09,86.65,86.65,1,0,0,0,0,0,0,1
1867,2007/12/10,86.65,86.65,1,1,0,0,0,0,0,0
1868,2007/12/11,86.65,86.65,1,0,1,0,0,0,0,0
1869,2007/12/12,86.65,86.65,1,0,0,1,0,0,0,0
1870,2007/12/13,86.65,86.65,1,0,0,0,1,0,0,0
1871,2007/12/14,86.65,86.65,1,0,0,0,0,1,0,0
1872,2007/12/15,86.65,86.65,1,0,0,0,0,0,1,0
1873,2007/12/16,86.65,86.65,1,0,0,0,0,0,0,1
1874,2007/12/17,86.65,86.65,1,1,0,0,0,0,0,0
1875,2007/12/18,86.65,86.65,1,0,1,0,0,0,0,0
1876,2007/12/19,86.65,86.65,1,0,0,1,0,0,0,0
1877,2007/12/20,86.65,86.65,1,0,0,0,1,0,0,0
1878,2007/12/21,86.65,86.65,1,0,0,0,0,1,0,0
1879,2007/12/22,86.65,86.65,1,0,0,0,0,0,1,0
1880,2007/12/23,86.65,86.65,1,0,0,0,0,0,0,1
1881,2007/12/24,86.65,86.65,1,1,0,0,0,0,0,0
1882,2007/12/25,86.65,86.65,1,0,1,0,0,0,0,0
1883,2007/12/26,86.65,86.65,1,0,0,1,0,0,0,0
1884,2007/12/27,86.65,86.65,1,0,0,0,1,0,0,0
1885,2007/12/28,86.65,86.65,1,0,0,0,0,1,0,0
1886,2007/12/29,86.65,86.65,1,0,0,0,0,0,1,0
1887,2007/12/30,86.65,86.65,1,0,0,0,0,0,0,1
1888,2007/12/31,86.65,86.65,1,1,0,0,0,0,0,0
1889,2008/01/01,86.65,86.65,1,0,1,0,0,0,0,0
1890,2008/01/02,86.65,86.65,1,0,0,1,0,0,0,0
1891,2008/01/03,86.65,86.65,1,0,0,0,1,0,0,0
1892,2008/01/04,86.65,86.65,1,0,0,0,0,1,0,0
1893,2008/01/05,86.65,86.65,1,0,0,0,0,0,1,0
1894,2008/01/06,86.65,86.65,1,0,0,0,0,0,0,1
1895,2008/01/07,86.65,86.65,1,1,0,0,0,0,0,0
1896,2008/01/08,86.65,86.65,1,0,1,0,0,0,0,0
1897,2008/01/09,86.65,86.65,1,0,0,1,0,0,0,0
1898,2008/01/10,86.65,86.65,1,0,0,0,1,0,0,0
1899,2008/01/11,86.65,86.65,1,0,0,0,0,1,0,0
1900,2008/01/12,86.65,86.65,1,0,0,0,0,0,1,0
1901,2008/01/13,86.65,86.65,1,0,0,0,0,0,0,1
1902,2008/01/14,86.65,86.65,1,1,0,0,0,0,0,0
1903,2008/01/15,86.65,86.65,1,0,1,0,0,0,0,0
1904,2008/01/16,86.65,86.65,1,0,0,1,0,0,0,0
1905,2008/01/17,86.65,86.65,1,0,0,0,1,0,0,0
1906,2008/01/18,86.65,86.65,1,0,0,0,0,1,0,0
1907,2008/01/19,86.65,86.65,1,0,0,0,0,0,1,0
1908,2008/01/20,86.65,86.65,1,0,0,0,0,0,0,1
1909,2008/01/21,86.65,86.65,1,1,0,0,0,0,0,0
1910,2008/01/22,86.65,86.65,1,0,1,0,0,0,0,0
1911,2008/01/23,86.65,86.65,1,0,0,1,0,0,0,0
1912,2008/01/24,86.65,86.65,1,0,0,0,1,0,0,0
1913,2008/01/25,86.65,86.65,1,0,0,0,0,1,0,0
1914,2008/01/26,86.65,86.65,1,0,0,0,0,0,1,0
1915,2008/01/27,86.65,86.65,1,0,0,0,0,0,0,1
1916,2008/01/28,86.65,86.65,1,1,0,0,0,0,0,0
1917,2008/01/29,86.65,86.65,1,0,1,0,0,0,0,0
1918,2008/01/30,86.65,86.65,1,0,0,1,0,0,0,0
1919,2008/01/31,86.65,86.65,1,0,0,0,1,0,0,0
1920,2008/02/01,86.65,86.65,1,0,0,0,0,1,0,0
1921,2008/02/02,86.65,86.65,1,0,0,0,0,0,1,0
1922,2008/02/03,86.65,86.65,1,0,0,0,0,0,0,1
1923,2008/02/04,86.65,86.65,1,1,0,0,0,0,0,0
1924,2008/02/05,86.65,86.65,1,0,1,0,0,0,0,0
1925,2008/02/06,86.65,86.65,1,0,0,1,0,0,0,0
1926,2008/02/07,86.65,86.65,1,0,0,0,1,0,0,0
1927,2008/02/08,86.65,86.65,1,0,0,0,0,1,0,0
1928,2008/02/09,86.65,86.65,1,0,0,0,0,0,1,0
1929,2008/02/10,86.65,86.65,1,0,0,0,0,0,0,1
1930,2008/02/11,86.65,86.65,1,1,0,0,0,0,0,0
1931,2008/02/12,86.65,86.65,1,0,1,0,0,0,0,0
1932,2008/02/13,86.65,86.65,1,0,0,1,0,0,0,0
1933,2008/02/14,86.65,86.65,1,0,0,0,1,0,0,0
1934,2008/02/15,86.65,86.65,1,0,0,0,0,1,0,0
1935,2008/02/16,86.65,86.65,1,0,0,0,0,0,1,0
1936,2008/02/17,86.65,86.65,1,0,0,0,0,0,0,1
1937,2008/02/18,86.65,86.65,1,1,0,0,0,0,0,0
1938,2008/02/19,86.65,86.65,1,0,1,0,0,0,0,0
1939,2008/02/20,86.65,86.65,1,0,0,1,0,0,0,0
1940,2008/02/21,86.65,86.65,1,0,0,0,1,0,0,0
1941,2008/02/22,86.65,86.65,1,0,0,0,0,1,0,0
1942,2008/02/23,86.65,86.65,1,0,0,0,0,0,1,0
1943,2008/02/24,86.65,86.65,1,0,0,0,0,0,0,1
1944,2008/02/25,86.65,86.65,1,1,0,0,0,0,0,0
1945,2008/02/26,86.65,86.65,1,0,1,0,0,0,0,0
1946,2008/02/27,86.65,86.65,1,0,0,1,0,0,0,0
1947,2008/02/28,86.65,86.65,1,0,0,0,1,0,0,0
1948,2008/02/29,86.65,86.65,1,0,0,0,0,1,0,0
1949,2008/03/01,86.65,86.65,1,0,0,0,0,0,1,0
1950,2008/03/02,86.65,86.65,1,0,0,0,0,0,0,1
1951,2008/03/03,86.65,86.65,1,1,0,0,0,0,0,0
1952,2008/03/04,86.65,86.65,1,0,1,0,0,0,0,0
1953,2008/03/05,86.65,86.65,1,0,0,1,0,0,0,0
1954,2008/03/06,86.65,86.65,1,0,0,0,1,0,0,0
1955,2008/03/07,86.65,86.65,1,0,0,0,0,1,0,0
1956,2008/03/08,86.65,86.65,1,0,0,0,0,0,1,0
1957,2008/03/09,86.65,86.65,1,0,0,0,0,0,0,1
1958,2008/03/10,86.65,86.65,1,1,0,0,0,0,0,0
1959,2008/03/11,86.65,86.65,1,0,1,0,0,0,0,0
1960,2008/03/12,86.65,86.65,1,0,0,1,0,0,0,0
1961,2008/03/13,86.65,86.65,1,0,0,0,1,0,0,0
1962,2008/03/14,86.65,86.65,1,0,0,0,0,1,0,0
1963,2008/03/15,86.65,86.65,1,0,0,0,0,0,1,0
1964,2008/03/16,86.65,86.65,1,0,0,0,0,0,0,1
1965,2008/03/17,86.65,86.65,1,1,0,0,0,0,0,0
1966,2008/03/18,86.65,86.65,1,0,1,0,0,0,0,0
1967,2008/03/19,86.65,86.65,1,0,0,1,0,0,0,0
1968,2008/03/20,86.65,86.65,1,0,0,0,1,0,0,0
1969,2008/03/21,86.65,86.65,1,0,0,0,0,1,0,0
1970,2008/03/22,86.65,86.65,1,0,0,0,0,0,1,0
1971,2008/03/23,86.65,86.65,1,0,0,0,0,0,0,1
1972,2008/03/24,86.65,86.65,1,1,0,0,0,0,0,0
1973,2008/03/25,86.65,86.65,1,0,1,0,0,0,0,0
1974,2008/03/26,86.65,86.65,1,0,0,1,0,0,0,0
1975,2008/03/27,86.65,86.65,1,0,0,0,1,0,0,0
1976,2008/03/28,86.65,86.65,1,0,0,0,0,1,0,0
1977,2008/03/29,86.65,86.65,1,0,0,0,0,0,1,0
1978,2008/03/30,86.65,86.65,1,0,0,0,0,0,0,1
1979,2008/03/31,86.65,86.65,1,1,0,0,0,0,0,0
1980,2008/04/01,86.65,86.65,1,0,1,0,0,0,0,0
1981,2008/04/02,86.65,86.65,1,0,0,1,0,0,0,0
1982,2008/04/03,86.65,86.65,1,0,0,0,1,0,0,0
1983,2008/04/04,86.65,86.65,1,0,0,0,0,1,0,0
1984,2008/04/05,86.65,86.65,1,0,0,0,0,0,1,0
1985,2008/04/06,86.65,86.65,1,0,0,0,0,0,0,1
1986,2008/04/07,86.65,86.65,1,1,0,0,0,0,0,0
1987,2008/04/08,86.65,86.65,1,0,1,0,0,0,0,0
1988,2008/04/09,86.65,86.65,1,0,0,1,0,0,0,0
1989,2008/04/10,86.65,86.65,1,0,0,0,1,0,0,0
1990,2008/04/11,86.65,86.65,1,0,0,0,0,1,0,0
1991,2008/04/12,86.65,86.65,1,0,0,0,0,0,1,0
1992,2008/04/13,86.65,86.65,1,0,0,0,0,0,0,1
1993,2008/04/14,86.65,86.65,1,1,0,0,0,0,0,0
1994,2008/04/15,86.65,86.65,1,0,1,0,0,0,0,0
1995,2008/04/16,86.65,86.65,1,0,0,1,0,0,0,0
1996,2008/04/17,86.65,86.65,1,0,0,0,1,0,0,0
1997,2008/04/18,86.65,86.65,1,0,0,0,0,1,0,0
1998,2008/04/19,86.65,86.65,1,0,0,0,0,0,1,0
1999,2008/04/20,86.65,86.65,1,0,0,0,0,0,0,1
2000,2008/04/21,86.65,86.65,1,1,0,0,0,0,0,0
2001,2008/04/22,86.65,86.65,1,0,1,0,0,0,0,0
2002,2008/04/23,86.65,86.65,1,0,0,1,0,0,0,0
2003,2008/04/24,86.65,86.65,1,0,0,0,1,0,0,0
2004,2008/04/25,86.65,86.65,1,0,0,0,0,1,0,0
2005,2008/04/26,86.65,86.65,1,0,0,0,0,0,1,0
2006,2008/04/27,86.65,86.65,1,0,0,0,0,0,0,1
2007,2008/04/28,86.65,86.65,1,1,0,0,0,0,0,0
2008,2008/04/29,86.65,86.65,1,0,1,0,0,0,0,0
2009,2008/04/30,86.65,86.65,1,0,0,1,0,0,0,0
2010,2008/05/01,86.65,86.65,1,0,0,0,1,0,0,0
2011,2008/05/02,86.65,86.65,1,0,0,0,0,1,0,0
2012,2008/05/03,86.65,86.65,1,0,0,0,0,0,1,0
2013,2008/05/04,86.65,86.65,1,0,0,0,0,0,0,1
